position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
234,UCvvbNthm0Eqj4Q1J4ewbhUA,"Developer Python",,2018-09-14T20:57:39Z,,,164,2,4,https://yt3.ggpht.com/ytc/AIdro_n9M_SppWZmLbu6BsXXucpA2RpwOHSg-0jWOXXU7WE=s800-c-k-c0x00ffffff-no-rj,,"Society (parent topic)|Lifestyle (parent topic)|Hobby"
235,UCTsoqBC5vhZijDC89RlAX9A,"museuicmc python",,2023-06-26T01:28:05.834733Z,,,130,1,2,https://yt3.ggpht.com/ytc/AIdro_lmll46sD9HE0JPMCqDymUGNvJYAq4bhRPbWEB9vbzTwOR0Rf3KPABK3KX5L8nSwcWiyg=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
236,UC0SxviRaQkSB5aBj8PLym-Q,"Python (programming language) examples",,2022-10-13T19:24:36.61103Z,,US,59510,293,149,https://yt3.ggpht.com/7NuTEvU9CydSq6yCrQhfaP2dmWIbn2QCHUgpsnDO-zl08T5MsoXj_5TOjZieOyAxFP4cHyJ4=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
237,UCGvOJW68vwfWq8iFrLcToGA,"12 T2 Aplicações Informáticas B - Curso de Python","Projecto de integração dos refugiados tendo por base a linguagem de programação Python. Foi desenvolvido pelos alunos da turma do 12ºT2 na disciplina de Aplicações Informáticas B. ",2022-07-03T20:48:14.513997Z,,,276,12,14,https://yt3.ggpht.com/gg6PbUl6G2VPa6bDr-JyXxJTeCEyHHEa7VPIzaFPmCXGrnyn4blaHw3LMiYbtfet85aiHBw-Tw=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
238,UCO978V9kOAzUHqvDavJLDOw,"Python Codes","🔥 Welcome to our comprehensive Python programming tutorial series! 🔥 Are you ready to embark on an exciting journey into the world of coding with Python? Whether you're an absolute beginner or looking to brush up on your programming skills, this tutorial series is perfect for you. 🚀 📌 In this tutorial series, we'll cover everything you need to know to become a proficient Python programmer: Python Basics: Get a solid grasp of fundamental concepts like variables, data types, and operators. Object-Oriented Programming (OOP): Learn the principles of OOP and how to create classes and objects. 💡 Each tutorial is designed with simplicity in mind, making complex topics easy to understand. Our step-by-step approach ensures you build a strong foundation before moving on to advanced concepts. 👍 Don't forget to like, subscribe, and hit the notification bell to stay updated as we release new tutorials every week. Let's embark on this coding journey together! 🌟 ",2023-06-29T11:43:16.185165Z,,IN,495,9,12,https://yt3.ggpht.com/7553FBzccmnT5BtDj6uPcrLIcxAxg56SYbjOwvwcvWJ6HDHsj4ZLA_uhXXMNbAiEGMdBUouUD2c=s800-c-k-c0x00ffffff-no-rj,"Python|Codechef|Python Codes|Python tutorials","Technology|Knowledge|Lifestyle (parent topic)"
239,UC6jYO44F9C_bOqrpWawu-4A,"World of Python","Welcome to the World of Python, the ultimate destination for Python enthusiasts!👨‍💻 In this channel, you will find everything you need to know about the Python programming language. From basics to advanced topics, we've got you covered. Whether you're a beginner just starting out, or an experienced programmer looking to take your skills to the next level, this channel is for you. So, if you're ready to dive into the world of Python and start building your own programs and applications, hit the subscribe button and join us on this exciting journey!✈ See you in the World of Python!❤ ",2020-06-06T05:30:56.248503Z,,IN,337770,1590,213,https://yt3.ggpht.com/fSz3MrJ9wp8McOJZ-FE6PNI3ri856YqdLKISr5CbenHRSN5-DY40gHmaWNCXq3gC7XY8Bf_e=s800-c-k-c0x00ffffff-no-rj,"pythoncoding|Pythonprogramming|Pythonturtorial|Usesofpython|Advancepython|#worldofpython|#programming|#Python|World of Python|programming python|python related videos","Knowledge|Lifestyle (parent topic)|Technology"
240,UCyEc2Z_9y6QziQp41w6pzNw,"Programador Python",,2019-12-27T15:50:05.900391Z,,BR,620,10,1,https://yt3.ggpht.com/ytc/AIdro_lFDWr0-uusftFP5u_ZAa8k8VXf38KC1bNV4d41pq2UFQ=s800-c-k-c0x00ffffff-no-rj,"python|programador python|curso de python|curso python|python curso|curso online|python para não programadores|curso python para não programadores|programar em python|python curso em video|python tutorial|tutorial phyton",
241,UCB8C6oU3mLPCo9B8ZBypncg,"Python for IT Pros","Welcome to Python for IT Pros, My name is Yasser Abbass. I am an IT professional with over 30 years of rich experience in IT. and over 10 years experience in python specifically. I obtained my masters' degree in 2007 in Engineering. Created multiple machine learning models to classify text Being fascinated by Machine Learning I started learning python to continue studying in the machine learning field and since then I have never stopped using python. I've gained rich knowledge in the programming language specifically in python, javascript, and HTML ",2021-06-21T20:03:59.52058Z,,EG,8252,65,26,https://yt3.ggpht.com/MwrY8qGEPEfkAIi7d7LS_mHpUzKgCGrpQPAiJmamI6FBuQdIKQDVGPRQVovhMG3v-4SAAGQx0IQ=s800-c-k-c0x00ffffff-no-rj,"Python|PySimpleGUI|MongoEngine|MongoDB|Python for IT Pros|Python Tutorials|Python For Beginners|Python Training|PySimpleGUI Training|PySimpleGUI Tutorials|MongoDB Training|MongoDB Tutorials","Knowledge|Technology|Lifestyle (parent topic)"
242,UChINjPl1TBkev91nqoyW8dw,"PyMat - Python para Matemática","O canal PyMat tem como proposta reunir três tópicos fundamentais para uma formação profissional multidisciplinar e tecnológica: programação, matemática e ciências. Destina-se aos alunos de graduação, pós-graduação, docentes e todos aqueles que buscam uma ferramenta científica para estudo, trabalho e pesquisa acadêmica, mas não necessariamente desejam fazer um curso completo de programação de computadores.",2021-10-04T16:33:29.876955Z,,BR,311,132,4,https://yt3.ggpht.com/GHYieOMiMOrcFcccg8MCvP9roXKLqF0HRP2Ov9M8TtTyTTVx-smSMQUBXvigHiQ-Yggr0m9XJQ=s800-c-k-c0x00ffffff-no-rj,,Knowledge
243,UC_3z__nuWKwTIaRNffcvXPg,"Coder Python ","🚀 Welcome to Coder Python! 🧠🐍 Coder Python is your go-to channel for LLMs, Machine Learning, Deep Learning, and Data Structures & Algorithms (DSA). Whether you're a beginner or an experienced coder, this channel helps you build strong programming foundations and stay ahead in AI & ML. 🎙️ Language: All tutorials are in Hindi, making learning easy and accessible. 🔥 What You'll Learn: ✅ LLM fine-tuning & deployment ✅ Machine Learning & Deep Learning projects ✅ Data Structures & Algorithms (DSA) in Python ✅ Competitive programming & coding challenges 🎯 Goal: 1K Subscribers by 2025! Be part of this journey and grow with us! 📌 Connect on LinkedIn: https://www.linkedin.com/in/riteshkr94/ 🔔 Subscribe & Stay Updated! 🚀 ",2023-12-24T07:09:50.517112Z,,IN,1304,9,20,https://yt3.ggpht.com/oA_ElaqyCLdzqW-qZBb6hwHG3-7QZbz7dZbEoXsV7pcjWGPRSnPFeexISET49o_T3hxu8hGE2-w=s800-c-k-c0x00ffffff-no-rj,"Python|DSA|Coding|GeeksforGeeks|leetcode|Microsoft|FAANG|Mac|M3|git|data|Coding Hindi|Python Hindi Coding|Data Structure Coding|Google DSA|Python Hindi|Python DSA Hindi|Interview Prepartion|Vs code","Technology|Knowledge|Lifestyle (parent topic)"
244,UCGMzeEYEtz11yW390g5bujQ,Python,"bem-vindos ao meu canal de youtube. Walkthroughs e random Gameplays em Português.",2020-03-27T16:22:19.803365Z,,PT,71,1,8,https://yt3.ggpht.com/ytc/AIdro_mTyvuSQ1PxTuvhSiRbIAq7uwrzb9yQQG6hBIt99ju2vQ=s800-c-k-c0x00ffffff-no-rj,,"Role-playing video game|Action-adventure game|Gaming (parent topic)|Action game|Strategy video game"
245,UClT6ZqXjeHXm9HbzwIvRvzg,"Pyp | Programação y Python","Neste Canal nós vamos te ajudar a se tornar um Programador Python focado no Backend entendendo tudo desde o absoluto zero.",2022-07-20T16:20:58.285224Z,,,98,11,2,https://yt3.ggpht.com/qypjhlnjV7swyaKEhlpo6QYy6ssmARuQXlaiVvK2TbbVrSNrb25kWZR9vXihVdGi5fXk02kh=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
246,UCBRO2MNGLoTDUHHR3PKMBmA,"Code & Python ","hey I am currently pursuing MCA and Future data scientist.You can follow my YouTube channel for getting knowledge of various programming language not only python.This YouTube channel is for all undergraduate (btech,bca or bsc) or Postgraduate. Code and Python"" is your go-to YouTube channel for mastering Python programming from beginner to advanced levels. Dive into practical coding tutorials, real-world projects, and tips on data science, web development, automation, and more, all explained step-by-step with clear examples ",2025-12-07T08:53:02.43281Z,,,38,1,1,https://yt3.ggpht.com/6WxaUo1dW4YyIlee727HC2NzjrNXWVLB8HWXsXpJ0Vbs160HbgzYDj420JkfuYqCVxpvGWMzCQ=s800-c-k-c0x00ffffff-no-rj,,
247,UCcpv9o0cIOdrBXdsySgJ14A,"Trilhas Python",,2019-01-29T11:58:48Z,,,2153,8,2,https://yt3.ggpht.com/ytc/AIdro_khCrVsu6vZw1PThTa22VgKMp0JdIaxiKKvuBcXExYrgA=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
248,UC3aFFKYGSO9ulu287Qjf0rQ,"Python Tutorials","This channel provide how to explore your technology .",2015-04-15T20:13:30Z,,IN,2180,142,17,https://yt3.ggpht.com/ytc/AIdro_nqRo8xIQJYUe9AuWwwDGjn4UnJCaFmoREi9hAcBMcUTA=s800-c-k-c0x00ffffff-no-rj,pythonlanguagecreation|pythonlanguage,"Technology|Knowledge|Lifestyle (parent topic)"
249,UCHSgmVaCGKsv-eRw1HK01Vg,"Introdução à Programação em Python",,2024-05-08T17:53:19.027923Z,,,77,1,8,https://yt3.ggpht.com/nwMFijR8wuf7V78Uw7-nVR-3L3QFoouXnBNSJJh0jkGVcMWcC03-8Nja2hHD4AqGBytJL37w=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
250,UCxef0-4iPWsTTdREJLAF_mQ,"python official ","The more you learn .Their is more to learn ",2024-10-06T07:12:37.443803Z,,,7911,54,63,https://yt3.ggpht.com/h7rFzUm1y01dGe6bvJANCNB5EdYyDoQla-wLeTNt5kKwD4m24u-9bfc0ic-7AU7rOLi6arklizs=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
251,UCsiB_QBh0RD8mzXQdImVGzA,"Análise de Dados e Web Scraping de Python","Bem vindos ao nosso canal! Somos alunos da Unifesp e nosso obejtivo com esse canal é levar a todos um pouco do nosso conhecimento sobre WebScraping de Python. Link do nosso Instagram: https://instagram.com/web_scraping_python?igshid=bGRjZ2V2amVqNW4x&utm_source=qr",2023-10-01T14:15:07.860964Z,,BR,669,73,4,https://yt3.ggpht.com/ZIEOcJyZScH32NudprvvlEUu5JVWGR36sZQ9lTF1Lj8uz-tqFF2PrXFPYU4KkO4LYpue49JT=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
252,UCjdnAyg1J6G2BRKprBX6HkA,"PROGRAMMING TUTORIALS (C++ & PYTHON)","I am a game developer in python and C++ languages. Anyone can contact me on Instagram to write any code. Instagram channel link : https://www.instagram.com/coding_with_usman?igsh=ZW12Y3MzdDl5ZTdr Whatsapp no. 03290086505",2025-08-01T15:22:46.304264Z,,,3280,35,41,https://yt3.ggpht.com/x9B4beXPcInkfsXh6RaYyA36cjrSWKbjmoI0Ui4n068SnEiF0iYCmWy_iIvyDGjdgEptRFo18Q=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
253,UC-wbM359nMvn7pkTOqCqz2Q,"Pro Python","Pro Python is a best source to learn programming. Here you can learn advanced Python content and some basics on other languages too. So stay tuned and stay updated with us.",2020-04-04T10:25:08.275243Z,,IN,23601,210,49,https://yt3.ggpht.com/3TLPoQcptts-vLp-tC1PVKuEnr50mlzwYGL-iUrhB70pOQK9MDTJK0qoInsOebnRupc_sXVj=s800-c-k-c0x00ffffff-no-rj,"Programming|tech|DevOps|Python|c|c++|java|c#|php|turtle|termux|projects|Computer science|Ethical hacking|programming language|cyber security|c coding|java coding|programming tutorials|Source code","Lifestyle (parent topic)|Gaming (parent topic)|Knowledge|Technology"
254,UCh4gBI1FN4XMYSHsANKiUkg,"Python Coding Ashish (PCA)","A Python coder is someone who is proficient in the programming language Python and uses it to write software applications, scripts, and tools. They are skilled in designing, developing, and implementing Python code to solve problems and automate tasks. Python coders have a strong understanding of the syntax, data structures, and modules in Python, and are knowledgeable in various libraries and frameworks such as NumPy, Pandas, Django, Flask, and more. They are also familiar with concepts such as object-oriented programming, functional programming, and data analysis. Python coders can work in a variety of industries, such as software development, data science, web development, scientific research, and more. They often collaborate with other developers, designers, and stakeholders to create software solutions that meet the needs of users and organizations. ",2023-01-23T13:27:59.150982Z,,IN,586,14,8,https://yt3.ggpht.com/cNVj_fW81KDfT226IhF8kAYUp9GEhpPbGl_d6om1i7dVtqq9vnYBuQlgGd5G5nRtWUcWmT67Iw=s800-c-k-c0x00ffffff-no-rj,"make your self a life coder","Knowledge|Technology|Lifestyle (parent topic)"
255,UC4-qASPjVDZlu_5m036cGKw,"future code python","All about futuristic programming language *python all the project and assignment will be related to *python",2020-01-26T11:43:15.731739Z,,IN,2871,23,15,https://yt3.ggpht.com/ytc/AIdro_kuV9WT76ZgoTayWVk4nr9ZXfEsAm46o-i-vIO54iQWPw=s800-c-k-c0x00ffffff-no-rj,future|fuco.py|fuco|fucode|codefu|pythoncode|codepython|fcp|fucpy|fcy|fu|copy|co.py,"Technology|Knowledge|Lifestyle (parent topic)"
256,UCnfXfbyYeW27NH9m1Yz7irQ,"6 Inch Python","They told you that size matters. They lied. 🍆 Welcome to 6 Inch Python 🐍. The only channel that proves you can satisfy the algorithm with just 6 inches... of screen space. The tech industry wants you to believe you need a $2,000 laptop to write ""Hello World"". I am here to expose the scam. I am teaching you the full Python programming language entirely on your smartphone. No expensive hardware. No excuses. Just raw technique. 👇 WHAT YOU WILL LEARN: 📱 Mobile Setup: Turning your Android/iOS into a dev machine. 🐍 Python Mastery: From ""Hello World"" to building Apps. 💀 Satire: Roasting the ""Tech Gurus"" who compensate with big laptops. New videos daily. Subscribe to become a Chad Coder. Or don't... and stay a virgin at coding. #Python #MobileCoding #Satire #Programming ",2025-12-23T14:37:48.455736Z,,IN,1228,5,4,https://yt3.ggpht.com/2eAskmRuV4A69INFQBfHLNDuep20K9iRV1qB2U8Y8PsjzO8lew8BV4VIny2yS1foPj-k6QTP=s800-c-k-c0x00ffffff-no-rj,,"Technology|Lifestyle (parent topic)"
257,UCh75XEBoDBctJuZG3JOA4wA,"Minicurso de Programação de Jogos em Python STEM2D",,2023-06-08T15:39:40.408828Z,,,0,17,0,https://yt3.ggpht.com/ytc/AIdro_lkd0rxDNf5fMK_UoPYRhOsgwNtwY9ZOs1KY-dpA5QhVhAqxMEwBKhHbjPdHHUvhecsUw=s800-c-k-c0x00ffffff-no-rj,,
258,UC1aDizj30TAenIuyjUeaXhQ,"R. Asafh - Python Developer & Data Analyst","Bem-vindos ao canal UmDevDesempregado! Acompanhe jornada de um profissional com robusta experiência de 12 anos de mercado envolvendo suporte técnico, atendimento ao cliente, banco de dados e sustentação de sistemas, agora em busca de uma nova oportunidade. Aqui, compartilho meu dia a dia, um pouco da minha história, e saga da busca de emprego, demonstrando minhas habilidades práticas, projetos, e conclusão de cursos. Junte-se a mim nessa jornada de superação e crescimento profissional! Inscreva-se para não perder nenhum episódio. ",2024-02-09T21:24:16.73757Z,,BR,176,15,4,https://yt3.ggpht.com/t78M8ge9A6WWmbqawItPPRZDkYdC3z5BPjLJc3VcYgf1PcPUob9KWN7CqkIsKsSqrkyxnDxMtK4=s800-c-k-c0x00ffffff-no-rj,#PythonDev|#DesenvolvimentoPython|#ProgramacaoPython|#CoderPython|#DesenvolvedorPython|#AnalistaBI|#BusinessIntelligence|#BIAnalytics|#InteligenciaDeNegocios|#BIReporting|#DataAnalytics|#AnalistaDeDados|#DataAnalysis|#AnaliseDeDados|#DataProfessional|#DataSkills|#DataInsights|#CienciaDeDados|#DataScience|#DataScientist,"Technology|Knowledge|Lifestyle (parent topic)"
259,UCxc_PJuwx9xsYsLpwHah4fw,"Python Bizu","Um canal para dicas rapidas em python.",2024-02-15T22:20:47.325018Z,,FR,278,6,2,https://yt3.ggpht.com/-Y1lvAzz3CLlvyJt6ryOYq-1Xg6waDtbmWfBlMlrMkeK2fhHMvsu_DfC6wt4eeK73dP6bx0FpA=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
260,UCVqoNf4JXGGUpiEF0oI4Jww,"APREDENDO A PROGAMAR EM PYTHON","esse canal é voltado para progamação em python",2021-06-18T12:33:03.284556Z,,BR,223,6,8,https://yt3.ggpht.com/A6UE6OEoCGA703k_tSx6hD9FqdvXAFFmugR7u7Kgp126z6Ci8xXHjqPocltwi4D57gRKMTJ29Mc=s800-c-k-c0x00ffffff-no-rj,"picicoticos|matança|matar|pisicopata|lazaro piscopata|lazaro matador|lazaro faz ritual|serial killer|lazaro serial killer|matadores de aluguel|lazaro mata familia em goias|lazaro maior serial killer do brasil","Technology|Knowledge|Lifestyle (parent topic)"
261,UCpi6sNQrOjHSsfrfp9s9yMg,"5 Minutes Python","This channel is to master in python programming language. If you are a noob or absolute beginner for programming languages, this channel is absolutely for guys. I am a professional working in python and also taken python class for around 250 spectators on live. Also, I am an aspiring python learner and let us learn python together and master in it.",2020-06-18T14:32:19.522832Z,,IN,1186,33,13,https://yt3.ggpht.com/ytc/AIdro_lQnuWGl2ooho36F-2PLgEJWPpQUYBe5G4VDTUk1UH53w=s800-c-k-c0x00ffffff-no-rj,"fiveminutespython|pythonmc|Python tutorials|python for begineers|python tutorials from basics|what us python|how python is executed|5 mins python|teluso python|edurekha python|beginners python|basics of python|python gaming|python tutorial in hindi|python tutorial in tamil|python full course|python projects|python by durga sir|python code with harry|python tutorial by durga soft|python tutorial telusko|python tutorial intellipaat|python tutorial by saurabh shukla","Lifestyle (parent topic)|Knowledge|Technology"
262,UCoypcXB4RntBjo5g-6FPDcw,"World of Python","Welcome to World of Python, your ultimate destination for all things Python programming! Dive into a world where code comes alive and possibilities are endless. Our channel is your gateway to mastering Python, from beginner tutorials to advanced techniques that will empower you to create anything you can imagine. But that's not all! Prepare to be amazed as we uncover fascinating facts and hidden gems about Python programming. Discover the incredible capabilities of this versatile language that powers some of the most innovative technologies of our time. Whether you're a seasoned developer looking to sharpen your skills or a curious newcomer eager to learn, World of Python is here to inspire, educate, and entertain you. Join our vibrant community of Python enthusiasts, share your ideas, and embark on a journey of creativity and innovation. Subscribe now and unlock a world of Python programming excellence, where every video is a step towards unleashing your full coding potential! ",2012-11-16T16:29:26Z,,IN,19492,106,7,https://yt3.ggpht.com/BIWdHtmX2PNAxKCFo0DvlVnlgtHXd4z62Bhsw5hcyHs7swvbbls3pyXtQrC0tQcy0c9TFHLJQQ=s800-c-k-c0x00ffffff-no-rj,"python|anaconda|pycharm|django|flask|error|programming|interview preparation|python interview|Python Programming|Python Libraries|Community Engagement|News and Updates|Programming Projects|python projects|coding tutorials|tips and tricks|coding challenge|software engineering","Technology|Knowledge|Lifestyle (parent topic)"
263,UCcxTALvrvZbEO1XfPYl8mqg,"Jerry Python","Python is a high-level, interpreted programming language that was first released in 1991. It has become one of the most popular programming languages in the world, with a large and active community of developers. Python is known for its simplicity, readability, and ease of use. It has a straightforward syntax that makes it easy to learn, even for beginners. It is also a versatile language that can be used for a wide range of applications, from web development to scientific computing. One of the key strengths of Python is its vast library of modules and packages. These pre-built tools can be used to quickly and easily add functionality to your code. Python also has strong support for object-oriented programming, making it a great choice for building complex software systems. Python is used by many companies and organizations for a variety of purposes.Python's popularity also means that there are many job opportunities available for developers who are skilled in the language. ",2023-04-17T10:43:00.06724Z,ur,PK,195,8,14,https://yt3.ggpht.com/4T8Pqo7GlfHv1P4hYEPUlfHEU_sF4tLNCPiNOn1p2F6TLzadTzEb2AVTpXtrMs8yiyYvikjkEg=s800-c-k-c0x00ffffff-no-rj,codewithherry|python|pythonplace|webside|developer|tiktok|youtube|chatGPT|google|chrome|twitter|instragram,"Lifestyle (parent topic)|Knowledge|Technology"
264,UCP3eKmu5l0mq0qC8JJc1vkQ,"Python Do PB",,2013-10-28T22:58:19Z,,,56,1,2,https://yt3.ggpht.com/ytc/AIdro_k1Fx1ykikmaQ72UQENhqFHYpM5ePRwiF88T6JCSjII7A=s800-c-k-c0x00ffffff-no-rj,,"Gaming (parent topic)"
265,UC61Zj72VNhJqImCLlx8gvGg,"Arena Python ",,2025-05-22T11:17:19.609587Z,,,14,0,3,https://yt3.ggpht.com/ShrTTKflgqa3CKiWTzyRA8jjbA0ZaU0eYz6myquAGEbB_m50zsQH6vzSHeIEBVKHxj_hqB9BDdw=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
266,UC4NCHQR9eUQOHtyCd1IRjyw,"Meu pet Python ","Um pet muito amado e feliz 💖💖🐶🐶 Tenho uma única patinha branca 🤩🤩",2024-01-18T14:56:25.845122Z,,,3209,17,7,https://yt3.ggpht.com/2UH4-5mXdvnV_AkVg-e-de1kAeJwKleMpN81oSvZKY3yPXW2qz0qs7FjwFP6qnEtd4g_RmWXTw=s800-c-k-c0x00ffffff-no-rj,,"Pets|Lifestyle (parent topic)"
267,UCdc1RyVIuwQeCIb9nY2iSeA,"Python Portugal","Boas! Aqui encontrarás um conteúdo focado em programação, mais especificamente, Python.",2021-06-19T17:18:27.74043Z,,PT,825,16,1,https://yt3.ggpht.com/D_rv5urWQdtiLvNMDFia5KRn9CGBhiBvTZXDqacEfBJRKL8j6WpS6YKKwiUF0yRg8bURfX0M_g=s800-c-k-c0x00ffffff-no-rj,"python|python portugal|como aprender python",
268,UClfvSIQ2uyZqDoL3wHsbWmA,"Python Snippets TV","Code snippets for python programming language. Little solutions that go along way in saving you time. HowTo solutions in python",2023-01-26T11:18:52.844554Z,,,3201,6,20,https://yt3.ggpht.com/tLcR6s2Hoph_sX6iXqQ04bia0-De3JIO66M2BrDK2COVNtVhC88b-qBkbASGGakNRQXpEkJtQw=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
269,UCxOlTNDUXUeMf8ciln9ZsPw,"ICRL Python","This channel provides training videos on Data Science, Machine learning and Artificial intelligence using python and R programing language. Enhance your skill and play with code in different ways. Al project end to end and introduce the new technology. As i love new technology, all these videos are free and I promise to make more interesting content as we go ahead Our mission: to help people learn to code for free. We accomplish this by creating thousands of videos, articles, and interactive coding lessons - all freely available to the public. ",2020-09-20T12:28:10.494691Z,,PK,6985,105,61,https://yt3.ggpht.com/GFOTveeKrUz3P9mrP8ftiI3ahmxISLjvfvegk8Yy9l9DqxTQljq05cynCT1niB67p8VS_wTsNw=s800-c-k-c0x00ffffff-no-rj,"coding|programing|IT|matplotlib|numpy|seaborn|shorts|python code|python course|Deep learning|python project|deep learning project|python programing|IRCL python|informaion technology|advance technology|advance python|machine learnig course|deep learning Algoithm|deep learning codebasic|computer vision|AI Algorithm|AI programing|python shorts|turtle shorts|python garphic|turtle in python|python in turtle|turtle code|python turtle shorts|turtle shorts","Knowledge|Technology|Lifestyle (parent topic)"
270,UC2KORtybREQapD2hz7qlBXQ,"Rapidinhas Python","Tutoriais em video sobre vários aspectos da linguagem Python e seus vários frameworks. A proposta aqui é oferecer vídeos de até 10 minutos sobre a linguagem, eventos, plataformas, casts, resposta a questões e muito mais. Fique à vontade para nos contactar através dos comentários! Sugestões, críticas e reclamações podem ser passadas nos comentários dos vídeos. Prometemos que tentaremos melhorar sempre.",2015-04-29T15:59:40Z,,,168,9,3,https://yt3.ggpht.com/ytc/AIdro_nWz8fNczur8ihu11phbB2-yi6pHOwVYWRhWftQB5oQwA=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
271,UCrUxGe5WOJQOPkNDWIAkgeA,"Ygor Python","Vídeos sobre a linguagem de programação python.",2023-06-18T20:59:34.513348Z,,,0,16,0,https://yt3.ggpht.com/1DRSeL-_CO2aTNyxSq0bUFL5QL5aOzh5ZkiIim7Uf4LNddhF2jhE9Njkf4_Mc5IjA8QgERdzRA=s800-c-k-c0x00ffffff-no-rj,,
272,UCQhVeoWvri0fGuakwlZhYZA,"Learn Python","This channel is created for teaching the Python programming language. ये चैनल हिंदी में पाइथन प्रोग्रामिंग सिखाने के लिए है। یہ چینل اردو زبان مے پیٹھوں پروگرامنگ سکھاتا ہے. #python ",2025-01-25T10:34:08.458714Z,,IN,1413,40,84,https://yt3.ggpht.com/jg_k43m60Fw6_MtEjet6E22l_zeWDU2h-hiwOPqijJmgURx0ZdL81dV_5GtvOOVFrSWuBzNxpg=s800-c-k-c0x00ffffff-no-rj,"#Python|Python for Beginners 2025|Python for beginners latest version|Python Tutorial|getting started with python|python interview questions|python top interview questions","Technology|Knowledge|Lifestyle (parent topic)"
273,UCtiE13ooZuKi5AoQIwolGCw,"PYTHON LOGIC","Hello friends welcome to my YouTube channel 'PYTHON LOGIC' here I will tell you about python programming which is one of the best programming language .Please Like, Subscribe and share the video.Do press the bell icon and keep watching every latest video.Thank you.",2023-01-17T15:21:25.470057Z,,,106,17,4,https://yt3.ggpht.com/bEPjQ0FGQPDJyla0UI652RMiqp6xs7L6JfDYTm6H_hvtUpAenIKiAyGowguqxYou5np_wNi0=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
274,UCQr8v_9oe87LllGB3UFIygw,"Panguis Python",,2025-10-05T04:12:25.938276Z,,,0,0,2,https://yt3.ggpht.com/j7E1OZyD2dgUXZquUiuWsAA0LFzQrVnMC4_UpJ4yKwv7JKOXaY5C6Y0aCXlJvVBRD-L7XkMHcQ=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
275,UCkOtfBXzeZXk7jJ4usZnPSg,"PYTHON LEARNING",,2021-07-11T14:40:10.073091Z,,,457,23,18,https://yt3.ggpht.com/pWEn-pevG8izZ5UcaOpWeIh_4yS56O0Yu0b2vnbtSmc0bE3raIxKV5pk46BEaKv8sqwh43eSQVw=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
276,UCSqAIRXiW8qMrUKbGvLpXKw,"ARCTutorials - Python & AI Tutorials","Welcome to the new ArcTutorials — Learn and Mastering Python with us. 🚀 What You’ll Learn: Python Fundamentals & Modules: Variables, loops, OOP, and data structures, python modules. Web Development & Python API: Mastering Django and Flask. Data Science & AI: Pandas, NumPy, and Scikit-Learn. Automation: Scripting for real-world productivity. 📅 New Content Every Day. Every tutorial on this channel includes hands-on projects, clean code examples, and industry best practices to ensure you don’t just watch, but actually build. Python, Python Tutorial, Learn Python, Python Programming, Python Full Course, Python for Beginners, ArcTutorials, ArcTutorials Python, Python 2025, Coding Tutorials, Python Projects, Advanced Python, Python Scripting, How to code in Python, Python Roadmap, Python Development. ",2017-12-13T01:32:24Z,,US,11160556,70500,1387,https://yt3.ggpht.com/0X8WZtg9xSeKCSXBarz1t1phV1Wx9FSY4GI1D7PbIXKfzAX745dVhR0wdAXlxvAL4PyFTxo3=s800-c-k-c0x00ffffff-no-rj,"Python Tutorials|Learn Python|ArcTutorials Python|Python Programming for Beginners|Python Full Course|Python 2026|Advanced Python Programming|Python Coding|Python Projects|Mastering Python|Python Development|Coding for Beginners.|python complete tutorial|python for beginners|python tutorial for beginners|python project tutorials|python for projects|flask api python|python modules","Lifestyle (parent topic)|Knowledge|Technology"
