position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
73,UCPaVy8A6uhrKT4S6bU6Z8RQ,"Programming Shikhbo","Welcome to ""Programming Shikhbo"" YouTube channel. On this channel, you'll find high-quality tutorials on Programming, Web Development, and Freelancing, all presented in Bangla. Whether you're a beginner looking to start your coding journey or an experienced developer looking to expand your skills, this channel has something for you. We cover topics like React, JavaScript, Tailwind CSS, CSS, Bootstrap, Git & GitHub, HTML and other essential tools for modern web development. Subscribe and join us as we dive deep into the world of programming, with easy-to-follow, step-by-step tutorials designed to help you build your projects and enhance your coding skills. ",2020-11-30T04:52:52.56384Z,bn,BD,1144340,11200,515,https://yt3.ggpht.com/xSSuMGWViob1cYJR6D1xBk2aOpWI7uQ4_Y7oaroAWj1vkBSbolfdZ-nBYiKCWQhp3LmyK4FReCI=s800-c-k-c0x00ffffff-no-rj,"Fiverr|HTML|css|javascript|python|react|web|freelancing|html|bootstrap|tutorial|css3|html5|react.js|technology|education|programming shikhbo|node js|web design|web development|javascript ES6|MERN Stack|how to|bangla tutorial","Lifestyle (parent topic)|Knowledge|Technology"
74,UC3N9i_KvKZYP4F84FPIzgPQ,"Akshay Saini","Namaste, I'm Akshay Saini, mentor and founder at Namaste Dev. I have worked as a Software Developer for big companies like Uber & Paytm. I've 10+ years of coding experience, and now I've left my job to pursue my passion for teaching full time. In this channel, you will find content for Interview preparation, Tech Tutorials, and my Tips and Tricks to advance with your career. You will find useful videos about Frontend Interview Tips, My Interview Experiences, and core concepts of Javascript. My videos have reached over 1.2M subscribers and I have trained over 100K students globally. If you are a frontend enthusiast, I welcome you to join our Tech community at Namastedev.com Hope this channel adds value to your frontend journey! Cheers, Akshay Saini Would love to connect with you, LinkedIn - https://www.linkedin.com/in/akshaymarch7 Instagram - https://www.instagram.com/akshaymarch7 Twitter - https://twitter.com/akshaymarch7 Facebook - https://www.facebook.com/akshaymarch7 ",2019-01-31T03:06:23Z,,IN,55309910,2090000,174,https://yt3.ggpht.com/ytc/AIdro_md2CfeGP7cDguRmrpRdM3a1r_gOniMzennD6141VLFw70=s800-c-k-c0x00ffffff-no-rj,"javascript|frontend|akshaysaini.in|javascript tutorials|javascript interview questions|frontend interview questions|frontend tutorials|web developer interview questions|akshays saini javascript|akshay saini uber|akshay saini web engineer|akshay saini frontend developer","Lifestyle (parent topic)|Technology|Knowledge"
75,UCkpdAU1vfhOKb5SvKfKNzUQ,"Teacher Trek","Welcome to Teacher Trek (My First Video was uploaded at 16 June 2025) — a free education platform on a journey through the fascinating world of programming concepts. Whether you’re a student looking for extra help, a curious mind exploring new topics, or someone striving to strengthen coding skills, you’re in the right place What Teacher Trek Does: Breaks down complex concepts like HTML, CSS, JavaScript, DOM manipulation, React, DSA, algorithms, and interview prep into clear, easy-to-follow tutorials Offers 100% free learning, hands-on projects, coding challenges and articles to help you build a strong portfolio teachertrek.in Why Subscribe: Learn at your own pace, with no cost barriers Access a growing library of structured, beginner-to-advanced content Gain confidence for interviews and real-world coding tasks Join a supportive learning community ready to explore programming together Join us on Teacher Trek and make programming accessible, enjoyable, and easy to understand! ",2021-01-19T02:46:48.252805Z,,IN,4496,1850,112,https://yt3.ggpht.com/JWmU3pu2zBgs9upNPNAeqBDOoxxAEaLkw4JPLbuvGVRgYwnQvJvrXnrkhVcho4NWHyZTLUAsLw=s800-c-k-c0x00ffffff-no-rj,"Coding|Coding|Javascripishere|JavaScript|bestjavascript|bestjavascriptonyoutube|Learn JavaScript|Master JavaScript|Learn Frontend|Master Frontend|JavaScript Pro|Best JavaScript Tutorial|JavaScript Tutorial|JavaScript From Beginner To Advance|Frontend From Beginner To Advance|JavaScript Tutorial In Hindi|CSS Tutorial In Hindi|Master JavaScript In Hindi|Best JavaScript Course On YouTube|Coding Using JavaScript In Hindi|JavaScript Logic Building|JavaScript Is Here","Technology|Knowledge|Lifestyle (parent topic)"
76,UCaotSkI149hlHe_H6GDCJzA,Jozi.JS,"JavaScript has become one of the most popular and widely used programming language in the world. In a large part, this is due to the amazing community and eco-system around the language. Jozi.JS exists to try and foster a community in Johannesburg, a meetup group dedicated to all things JavaScript! The group meets on the third Thursday of the month from 18:30 to about 20:30. There are typically two speakers, on different topics: a ‘lightning talk’ of 15 minutes and a full presentation of 45 minutes. https://www.meetup.com/Jozi-JS",2017-08-27T09:15:18Z,,ZA,5116,203,60,https://yt3.ggpht.com/ytc/AIdro_k5L3kOxDM0zMg2Y7LFr8TAH_TXm1NABJmevp4EM6nx5Q=s800-c-k-c0x00ffffff-no-rj,JavaScript,"Lifestyle (parent topic)|Technology|Knowledge"
77,UCOV4mgyCDS4aB_Tb9OU88VA,"Just For Code","CodeCrafters: Unleashing the Power of Programming Started from 10-6-2022. This channel has been created in 2018. But i started my journey on YouTube since 10-06-2022 Welcome to Just For Code, your go-to destination for all things code! Whether you're a beginner looking to learn the basics or an experienced developer seeking advanced techniques, this channel has something for everyone. Join our community to explore tutorials, tips, and tricks on programming languages, web development, software engineering, and more. Let's dive into the world of coding together and unlock the possibilities of technology! keywords HTML CSS BOOTSTRAP Python JavaScript NODEJS REACTJS NEXTJS Java C++ C# PHP Ruby Swift Kotlin Go Programming tutorials Learn to code Coding tips Web development Software engineering Programming languages Code projects Coding for beginners Advanced coding techniques Coding challenges With An EMAIL FOR YOUR SUPPORT AND GUIDE. justforcodeservice@gmail.com ",2018-03-31T01:11:40Z,,IN,537155,5420,1566,https://yt3.ggpht.com/93oF4ihUe_GRrKq-AlT1zM2kU5mzeX3IMjykubhJcNGTfkwjMZONpDvKBEeYT3gEgesfx-pCyA=s800-c-k-c0x00ffffff-no-rj,"hindi|code|coder|just for code|gust for code|for code|hindi explaner code|jst fr cod|Programming tutorials|Learn to code|Coding tips|Web development|Software engineering|Programming languages|Code projects|Coding for beginners|Advanced coding techniques|Coding challenges","Technology|Knowledge|Lifestyle (parent topic)"
78,UCcAHdnv6ketQ_-AtrlKRvUQ,"JS Simplified","👨‍💻 Welcome to JS Simplified, where programming complexities meet straightforward explanations. Led by Nazar Pashazade, our channel is your gateway to mastering JavaScript with ease. Join me as we unravel complex concepts and simplify them into bite-sized, easy-to-understand tutorials. Whether you're a newbie or a seasoned developer. Let's embark on this journey together and make JavaScript learning fun and accessible for all Happy coding! 🚀",2019-09-03T07:05:50Z,,AZ,266021,1780,119,https://yt3.ggpht.com/bLmKDldGM_TVIJWVcU7SyKRvHcpIbc1H2-x4OeUUBkBqPclfLmrJIr9HmsHC5u3cIeAZ830gxg=s800-c-k-c0x00ffffff-no-rj,"javascript|programming|tutorials|typescript|frontend|backend|sql|postgres|interview questions|easy explanation|tyepscript tutorial|career tips|remote jobs|mock interviews|full stack","Lifestyle (parent topic)|Technology|Knowledge"
79,UCGT8sh9T27ZqXjyPdODdP8g,"JavaScript Room","JavaScript Room is a blog about web development. The project started as an Instagram blog and spread to other social media platforms over the time.",2018-01-21T16:42:41Z,,NL,80592,550,33,https://yt3.ggpht.com/ytc/AIdro_kAw3VlFBxpGz9oPpvLVbJmQFodz8FCzTYBUo2KTLyxiSA=s800-c-k-c0x00ffffff-no-rj,javascript|programming|webdevelopment|development|developer|programmer|coding|coder|frontend|webdev,"Lifestyle (parent topic)|Technology|Knowledge"
80,UCaYr5yxgOyk599Mnb3TGh-g,"tapaScript by Tapas Adhikary","Learn Programming fundamentals, Full-stack concepts, and Web Development using JavaScript, ReactJS, Next.js, and its ecosystems. Hello Developers, Welcome to tapaScript 👋. SUBSCRIBE to the channel so that you do not miss the in-depth learning experience. I am your teacher Tapas Adhikary, a developer passionate about UI, UX, Web Development, JavaScript, React, Next.js, Nodejs, Open Source, and FullStack engineering. I have dealt with code and computers since 2000, when I got into Computer Science and Engineering. Since 2004, the last 19 years have been an outstanding journey for me, learning and building production-ready software. I am on YouTube to teach you all I have gathered over these years. My passion for teaching, content creation, and building Open Source communities taught me about building and learning in public. I have been creating written content on my blog ""GreenRoots Blog', FreeCodeCamp, CSS-Tricks, and other publications. Let's GO. SUBSCRIBE and JOIN. ",2007-10-26T17:42:38Z,en,IN,1417940,34800,270,https://yt3.ggpht.com/KQf6tTyo_XyrmfOsmE1rl06qtMaF-zjD7EdrxNHyDv78LnIRbJ_kUvH0qb1gXDLUrIO8AoAR1w=s800-c-k-c0x00ffffff-no-rj,"javascript|reactjs|react|next.js|css|tailwindcss|career|node.js|git|github|HTML|tapaScript|API|GraphQL|database|Programming|Fundamentals|web development|project building|content creation|open source|full stack|interview preparations","Knowledge|Technology|Lifestyle (parent topic)"
81,UCh84012dEUE076wM2CVFN9A,"Erick Wendel","Bem-vindo ao meu canal! Aqui você encontrará tutoriais em vídeo sobre JavaScript avançado. Vou te ensinar sobre o funcionamento interno do Node.js, como a linguagem JavaScript funciona e as novas funcionalidades que estão por vir. Além disso, tenho vídeos sobre minhas experiências como palestrante internacional, onde já ensinei para mais de 100 mil pessoas em mais de 10 países diferentes. A maioria dos meus vídeos são em português brasileiro, mas tenho uma playlist chamada ""Conteúdo em Inglês"" com vídeos que não existem em nenhum outro lugar na internet. Como: recriar o Node.js do zero, usando V8 e libuv e implementando o protocolo WebSocket usando JavaScript. Se você quer se tornar um especialista em programação, usar as tecnologias mais modernas do mercado e triplicar seus ganhos, este é o canal para você! Então inscreva-se agora e não perca nenhuma das minhas dicas exclusivas!",2014-05-31T02:51:18Z,pt,BR,6928158,136000,1013,https://yt3.ggpht.com/cLAE_lJwip-8tMS6Ff1OgJixrKumu56n5cauxsnw5uIMy01SSjCMY6jAdYI6LRsigJTp-boHNBg=s800-c-k-c0x00ffffff-no-rj,"erickwendel|erick|mvpbr|googledevexpert|node.js|aws|programming|expert|earnings|Coding|AWS|hackerzao da zl|node.js developer|tutorial javascript|tutorial nodejs|modern technologies|software development|programming tips|developer skills|programming mastery|technology education.|Erick Wendel|course creation|Javascript Fundamentals|Node.js for beginners|cloud programming|professional development|programming education|programming courses|software development.","Knowledge|Technology|Lifestyle (parent topic)"
82,UCeuekJqfKyWcWcKIwgkDMPQ,"CODE with Sufyan Shaikh","Hello , guys on this channel You Learn about How To Make Projects and programming language Tutorial and Information about New technology . And also sharing experience about tech , programing, about Life and many more. So Guys please subscribe channel. If you read this than you are the member of this family. Please subscribe for more information, coding, programing, tech. etc Please Support To Make Huge Family Keep support Let's go for big ..... Really Thanks for Support and love. Thanks.. For business and Collaboration enquiries : shaikhsufyan1811@gmail.com ",2022-06-18T05:23:28.534949Z,,IN,2517853,13500,1355,https://yt3.ggpht.com/bqwAPAZBBr1tChyRf__2VPR7smLT4gw17vGwB9BSxbzpYiDqM1HcpuYDK5H_H_-YBm-23-56Dg=s800-c-k-c0x00ffffff-no-rj,"Sufyan|Coding|Engineering|Placements|Projects|Courses|html|css|javascript|project|DSA|shaikh|coding|tech|html|css|javascript|tutorial|websites|engineering|college|placement|coding|sufyanshaikh|Sufyan shaikh|SUFYAN SHAIKH|Aman datarwal|Anuj bhaiya|Nishant chahar|code with sufyan|love babbar|easy tutorial|computer science|code instinct|code with sufyan|code with shaikh|how to make website|how to make website using html css|javascript tutorial|javascript project","Lifestyle (parent topic)|Knowledge|Technology"
83,UC0ip5NszcZutEOkHvyEbsJg,"Zerando Javascript","canal de programação voltado à nossa grandíssima linguagem Javascript, falando sobre a sintaxe, algoritmos, estruturas de dados e criação de projetos e indo da programação básica à avançada. se inscreve aí e me ajuda a bater a meta de 10000 inscritos até o fim do ano ",2023-12-30T14:27:49.669065Z,,BR,137,16,4,https://yt3.ggpht.com/-L9tpRvJTTdtnJxgkkMhBEtsk2itS-nqASd_W5tXqHoDB11iEYMZOt1adIiPBRkG6cJJbmvrO0E=s800-c-k-c0x00ffffff-no-rj,"javascript|programação|algoritmos|estruturas de dados|web dev|programção web|zerando javascript|javascript avançado|ciência da computação","Technology|Knowledge|Lifestyle (parent topic)"
84,UCB6dvaWu0N8uVq2yKsZ5s5g,SuperSimpleDev,"Hello I'm Simon Bao! My goal is to help people get into the tech industry! ",2020-08-29T07:24:41.646839Z,,CA,34432216,757000,37,https://yt3.ggpht.com/ytc/AIdro_laf9dDyNATE1_RdVUKthwnwT9TSm9N0my0jL2H8gCvjw=s800-c-k-c0x00ffffff-no-rj,"coding|programming|technology|supersimpledev|supersimple.dev|learntocode|learncoding|learnprogramming|javascript|reactjs|nodejs|full-stack|software education|learn to code|software engineering|web development|learn programming","Knowledge|Technology|Lifestyle (parent topic)"
85,UC7tUsO3S7424TMcgSCUOCow,"JavaScript Chile","Bienvenidos al canal oficial de JavaScript Chile, la comunidad de desarrolladores apasionados por la tecnología y el ecosistema JavaScript. Nos dedicamos a conectar a profesionales y entusiastas de la programación en Chile para compartir conocimientos, experiencias y oportunidades en el mundo del desarrollo web y de aplicaciones. Nuestra misión es fomentar un ambiente de aprendizaje continuo, crecimiento profesional y colaboración en la comunidad de desarrolladores de JavaScript en Chile. Organizamos eventos, talleres, charlas y encuentros para discutir temas de actualidad en el mundo del desarrollo, así como para explorar nuevas tecnologías y herramientas relacionadas con JavaScript. Únete a JavaScript Chile para mantenerte actualizado sobre nuestras actividades y eventos, así como para interactuar con otros miembros de la comunidad, intercambiar ideas y ampliar tu red de contactos profesionales en el ámbito de la tecnología. ",2015-03-30T15:54:26Z,,CL,62262,2290,165,https://yt3.ggpht.com/TNaWeNTHW3dtNVxoAo92rpbucyoq6xTinmwmWdbqASkqAbb78KaHmr9X2HGeI7wwxbHHfAJj=s800-c-k-c0x00ffffff-no-rj,Node.JS|Node|javascript|tutorial|tutoriales|coding|screencast|meetup|noders|tecnología|react|angular|vue,"Technology|Knowledge|Lifestyle (parent topic)"
86,UCKba1Zc3ZFgHHd4pdNUvkjw,"JavaScript for Humans","I'm Bheru Lal Gameti, working as a Full Stack Developer. Apart from that, I create videos on this channel to help people with Interview preparation, Tech Tutorials, and my personal Tips and Tricks to advance their careers. Currently, I am making videos about Frontend Interview Questions and core concepts of JavaScript. Go ahead to the video section and do check out all of them. Cheers, Bheru Lal Gameti Would love to connect with you, LinkedIn - https://www.linkedin.com/in/iambherulal Instagram - https://www.instagram.com/javascriptforhumans/ ",2021-01-27T20:15:06.681707Z,,IN,1922,22,41,https://yt3.ggpht.com/33NllAidmPVa60O4BYKmy1FMFERkJU5eqG6EhUicRLPez_DS17c1Vn78CccycriEJn0tmQA9=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
87,UCLW3Y98e5ywRoTD4C7HdWow,"JavaScript Morocco","This is a place for the Moroccan JavaScript passionate developers who are interested to learn more about JavaScript, share best practices, recommended architectures, new libraries and efficient tools.",2020-05-25T08:11:14.442435Z,,MA,5796,481,6,https://yt3.ggpht.com/Rw5sIiP6RNXw515n7A1LQ5JpCFE2-6fMlUFUa9NpdwWBVjy3CJF-WGd4TZKuca2glnl5n517oSQ=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
88,UClmcDeaz6DrSJ85-E3fY3Pg,"JavaScript DeNoobAPro","Bienvenido a nuestro canal JavaScriptDeNoobAPro, en el que te enseñamos a ti, que eres un novato, a aprovechar nuestro conocimiento de programación y desarrollo web. Aprende con nosotros FrontEnd y BackEnd. Encontrarás videos tutoriales en español de JavaScript, Apis de JavaScript, React Js, HTML, CSS, FlexBox, Firebase... y mucho más, para que puedas aprender por tu cuenta lo que quieras de manera libre y gratuita. ",2020-09-22T16:34:27.957191Z,,ES,352968,7850,96,https://yt3.ggpht.com/ytc/AIdro_ldEsYwkR33fzMWMTIjVQxMCdlUiIvu360pPXatmWxhsbo=s800-c-k-c0x00ffffff-no-rj,"javascript|js|html|css|mongodb|nodejs|firabase|react|reactjs|frontend|backend|desarrolloweb|educacional|programacion|programación|css3|html5|wireframe|javascriptdenoobapro|next.js|diseño web|tutoriales gratis en español|aprender javascript|aprender a programar|aprender desarrollo web|vs code|javascript de noob a pro|aprender javascript desde cero","Knowledge|Technology|Lifestyle (parent topic)"
89,UClNFeG4Smv1G7PIl9YCLkfA,"Nova Designs","Master web development topics in an easy way https://www.buymeacoffee.com/novadesigns https://ko-fi.com/novadesignscreative #novadesigns #webdesign #webdeveloper #websitetips #webdevelopment #webdevelopmentforbeginners #css #html #js #javascript #responsivewebsite #react #reactjs #reactdevelopment #coding #reactjs #reacthooks #tailwindcss #webdevtutorial #programming #coding #frontenddevelopment #backenddev ",2023-11-12T09:37:35.932839Z,,US,1658231,54500,72,https://yt3.ggpht.com/OtO6tCDjPSx4XZKj4AQdI4jXHoaIaKv_UU2Q_3uw4chk3ifTyhMFSBYJaoMjySb-ihS_ILd7Nw=s800-c-k-c0x00ffffff-no-rj,"websites|novadesigns|javascript|html|coding|css|react|web developer|web design|web development|front-end development|nova designs|website template|front-end tutorial|website tutorial|next js","Lifestyle (parent topic)|Technology|Knowledge"
90,UCR9VBZdHH4i5i17VDGfywFw,"JavaScript por exemplo","Aprenda JavaScript com exemplos passo a passo. Vídeos excelentes. Ideal para iniciantes.",2017-01-16T07:23:50Z,,,0,9,1,https://yt3.ggpht.com/JUXaNVcbKNTc9ElqI_2zSsoaSTYeRA-J2_fgXhBmLLvdsMvRXK6vRymQnP0CHGvN0LjKvObvM2s=s800-c-k-c0x00ffffff-no-rj,"Programming|Code|tutorial|java|c#|php|android|javascript|Computer Science",
91,UC29ju8bIPH5as8OGnQzwJyA,"Traversy Media","Traversy Media features the best online web development and programming tutorials for all of the latest web technologies from the building blocks of HTML, CSS & JavaScript to frontend frameworks like React and Vue to backend technologies like Node.js, Python and PHP",2009-10-30T21:33:14Z,,US,228190449,2390000,1017,https://yt3.ggpht.com/ytc/AIdro_mLysKc36lc_FVk2j777olWvLOjgDz6NCNGdiQBnAKRENM=s800-c-k-c0x00ffffff-no-rj,"Programming Tutorials|Web Development Tutorials|Web Development Videos|Web Design Tutorials|Learn Web Design|Learn Programming","Knowledge|Technology|Lifestyle (parent topic)"
92,UC5orLOk0NbEddCdPfDvIuZA,"Relevant Javascript","Only relevant information. Javascript tutorials for beginner and intermediate level web developers. https://www.youtube.com/@relevantjavascript8743?sub_confirmation=1 In this channel you will find easy tutorials and interview questions related to javascript. ",2021-06-18T09:41:26.741621Z,,IN,37705,380,57,https://yt3.ggpht.com/NiPleh7qUW-n86LOel1hAw1wCwVg6qz8LjeUFlcBQVCLcgUM89dPgbJzzS_vovYZ_BnMCg5llQ=s800-c-k-c0x00ffffff-no-rj,"viralshorts|shorts|short|Javascript tutorials|Javascript for beginners|latest javascript tutorials|new javascript tutorials|learn js|JavaScript DOM Manipulation|The ultimate JavaScript interview guide|js tutorials|relevant js|relevant javascript|javascript interview questions|javascript tutorials with english subtitles|javascript tutorials in english","Lifestyle (parent topic)|Knowledge|Technology"
93,UCoOajN1o9uLi1sEHoTpIbUg,"JavaScript Jam",,2021-03-11T00:26:56.73348Z,,US,201984,912,61,https://yt3.ggpht.com/ytc/AIdro_mAhEeG3jrkn8klwn2H7YB5ILURkp0EcfQ2M9pzOV9zpg=s800-c-k-c0x00ffffff-no-rj,"JavaScript|Jamstack|Developer|Front End Development","Technology|Knowledge|Lifestyle (parent topic)"
94,UCRzLTOpPAKPenQR4mYQJj5g,"Homem Javascript","Aqui você encontrará uma combinação perfeita de vídeos técnicos e opiniões especializadas sobre o fascinante mundo da programação. Acredito firmemente na filosofia de aprender ensinando, e estou empolgado em compartilhar meus conhecimentos e insights com vocês. Prepare-se para mergulhar em tutoriais práticos, dicas valiosas e discussões envolventes, tudo com o objetivo de aprimorar suas(e minhas) habilidades de programação, afim de impulsionar nosso crescimento profissional. Junte-se a mim nessa jornada de aprendizado e descoberta! ",2023-05-15T12:59:20.253924Z,,,4721,228,2,https://yt3.ggpht.com/CGm2aPHwe9zOv-VtaNuOGWN6iJCInXJOxlh-JJAzFMsQqp5cXQwQlf52HcAP9YQHdOP0eG9YGw=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
95,UCuWZvXIeoDzZKCzpTuC5krQ,"Sangam Mukherjee","Sangam Mukherjee is an Indian software developer, YouTube educator, and founder of AceDevHub — a platform teaching full-stack web development and DevOps. He also works as a Senior Engineer (L5) at Target and has over 7.5 years of experience building scalable, performant web applications. 🌐 Website: https://acedevhub.com 💼 LinkedIn: https://www.linkedin.com/in/sangam-mukherjee-400488134/ 📸 Instagram: https://www.instagram.com/sangam_mukherjee/ 💻 GitHub: https://github.com/sangammukherjee1996 ",2022-03-27T00:12:05.758371Z,,IN,3917816,80200,68,https://yt3.ggpht.com/yFwmPvl5nisVdhoWqbxCZpVRlUTjyJQv43Lvmmq0kG1MWpGzOvOKYWKouJZkvQLdGp9RmtNpfQ=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
96,UClQ4o8ekS-GSbhjDAB4313Q,"Suraj Jha","Welcome to the channel where code meets clarity. My name is Suraj, and here you’ll find in-depth tutorials, insightful breakdowns, and hands-on projects in web development, tech, and artificial intelligence. Whether you’re a beginner starting your programming journey or an experienced developer looking to explore modern stacks and AI tools, this channel is designed to make every concept easy to grasp and simple to apply. I believe in a minimalist, purposeful approach cutting out the jargon so you focus on real learning and practical skills. Expect long-form content covering: - Modern web frameworks and libraries (Next.js, React, JavaScript) - Fullstack development best practices - Building and deploying real-world projects My mission is to empower you to build, create, and innovate in today’s fast-evolving tech landscape. Subscribe for clean code, honest tutorials, and a thoughtful approach to tech always direct, always Suraj ",2024-10-21T09:05:16.044266Z,,,227504,8650,50,https://yt3.ggpht.com/lXfswcRbO880tJOSl6DBlqPAmQrM8uFXWYs1vStCWqdyHR-89lsyQhfBaxcX6z7Zyoa9QJ5ZeA=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
97,UC6dlZqAiqHvvHbXCsIr1Jig,"Thorabh Codes","Full Stack Developer - Part Time Gamer Hello there! I am a corporate trainer and programmer with years of experience in the tech industry. I have a passion for helping others learn and develop their skills in programming, software development, and related fields. As a trainer, I specialize in creating tailored learning programs that meet the needs of individuals and teams. I understand that everyone has different learning styles and needs, and I strive to make my training sessions engaging and interactive to maximize knowledge retention. As a programmer, I have worked on a variety of projects and have experience with various programming languages such as Javascript, Python, & Java and their frameworks and tech stacks Thank you for taking the time to read my introduction, and I look forward to training and learning with you! Instagram : https://instagram.com/saurabhgupta8?utm_medium=copy_link Telegram Group : https://t.me/+KrO6RjF2lhc1Yzll ",2017-02-26T10:37:26Z,,IN,243536,5480,77,https://yt3.ggpht.com/W0pXIdKezQBXxD8Y7kcwidlEqhdTYj2Kn9LxMVfs8X2MesJAUl55qqRF6x4PCJ219PtXfc0yl3A=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
98,UCz4LNOw6U7ncyOSx73u_YMQ,"JavaScript & Friends","JavaScript and Friends is a not-for-profit 501(c)(3) organization, supported by a team of volunteers. We are all active or aspiring software professionals, and we are excited to bring together a diverse group of JavaScript enthusiasts and friends to learn and network. We want to contribute to the cultivation of a welcoming, inclusive, and dynamic tech scene throughout the Midwestern United States, and beyond. JavaScript and Friends will organize software conference , user group meetups and other educational events which would promote aspiring students to consider software programming as career and provide a medium for experienced software developers in the region to be current and updated with latest technology advancements in the fields around JavaScript. For updates subscribe to our mailing list : http://eepurl.com/gubqeb",2019-08-27T15:44:58Z,,US,22309,431,88,https://yt3.ggpht.com/ytc/AIdro_kSp9w5Yj9KZd-ai8LfXUy2ke3ceWBR1IqcCYkk0ydg6w=s800-c-k-c0x00ffffff-no-rj,"JavaScript|Angular|VueJS|React|Conference|CodeNewbie|Web Development","Lifestyle (parent topic)|Knowledge|Technology"
99,UCSQ4J7x0kINUXfcu34W4YOA,"Kostia Bazrov-WORK (JavaScript)","Всем привет! ПАГНАЛЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕЕ !!!!!!!!!!!!",2010-10-16T23:50:25Z,,US,541283,3510,273,https://yt3.ggpht.com/ytc/AIdro_lPa34917mZvfdWOHLT5CLF8hkMKyLBe01l81FVqfV_YTmI=s800-c-k-c0x00ffffff-no-rj,imacros|javascript|js|vue|kostia7alania|vuejs|frontend|javamentor|hexlet|coursehunter,"Lifestyle (parent topic)|Knowledge|Technology"
100,UCaB0ljfhktjY5CZpVErTVJg,"Practice JavaScript ","JavaScript is only hard when you don’t build real-world projects. In this channel, I will walk you through the journey of practicing the language. It will cover more than 100 JavaScript projects. You will also actively access coding challenges, multiple-choice questions and quizzes on my website. HTML, CSS and JavaScript go together – therefore, this is a chance to sharpen your skills on how to structure and style. Practice JavaScript (a project-based learning channel) will help you to learn and understand the language from the beginner, intermediate, to expert level. Tune in, break projects into smaller tasks, complete them step-by-step, and perfect your skills the easy way. Be a Problem Solver in this technological age. 🔔 Subscribe - to be the first one to access my JavaScript project tutorials. -------------------------------------------------------------------- Channel Milestone September 05, 2023 - 1st video, 0 subs, 0 views ",2023-09-01T06:12:22.428786Z,,,791,11,9,https://yt3.ggpht.com/rktbvBr2Ir4HzFYLv7_wmCFLjLtUMVILuhTodJcw1N64PyK4OUTEaH-AVV-u2E1cgH0MMeK3Wg=s800-c-k-c0x00ffffff-no-rj,,"Knowledge|Technology|Lifestyle (parent topic)"
101,UCIPZVAwDGa-A4ZJxCBvXRuQ,RoadsideCoder,"Interview Preparation, Web Development and Competitive Programming / Coding Tutorials. ",2020-06-25T07:47:58.963154Z,,IN,18328261,167000,477,https://yt3.ggpht.com/yombgclSKeuwDBzfGYtEN12w8o91pE5n4AT0kX4a8VYmUCaeXqMGnMQ7aU0553bEBjKcDYHX=s800-c-k-c0x00ffffff-no-rj,"react js|web development|react js projects|javascript tutorials|react js tutorials|web development tutorials|css tutorials","Technology|Knowledge|Lifestyle (parent topic)"
102,UCUv1y2drIqzmzzEk73ZcpgA,"CU JavaScript","Channel for recordings of the Champaign-Urbana JavaScript meetup (Illinois, USA). Find us on MeetUp at https://www.meetup.com/C-U-JavaScript",2018-11-12T17:12:09Z,,,4802,24,37,https://yt3.ggpht.com/ytc/AIdro_ng_cpwQyZ8eemv3kiI8GRXyQcQ8VIRr7qYPnsk5gtMiQ=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology|Knowledge"
103,UCWEPDt7xYWqzmyO21xDsx2g,"İstanbul JavaScript Topluluğu","İstanbul JavaScript Topluluğu, JavaScript topluluğunun gelişimine katkıda bulunmayı hedefleyen bir organizasyondur. İstanbul JavaScript Topluluğu olarak, bilgi ve deneyimlerimizi paylaşma fırsatı sunarak JavaScript dünyasının gelişimine katkıda bulunmayı hedefliyoruz. ",2023-12-11T16:05:10.7184Z,,TR,32227,1310,41,https://yt3.ggpht.com/mICHDYkTPn13FXEH_JyuQroxxlFPvKN0kzlVi8UZPBv-0uTQyKiBEhE7HxaDNKyrmqkrJS4KbQ=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
