position,id,title,description,publishedAt,defaultLanguage,country,viewCount,subscriberCount,videoCount,thumbnail,keywords,topicDetails
214,UCASiETMKnIQDU_FzozSe-VA,"Java Kerontjong - Topic",,2024-04-15T12:33:17.550732Z,,,13864,4,47,https://yt3.ggpht.com/h6n_OHc2R3DCSrx1X42RnfjFFv2VG-LQKkZiKKZM3EY3g0LxXOgZKZs7thRivKHGtdZoOLW0=s800-c-k-c0x00ffffff-no-rj,,"Pop music|Independent music|Music (parent topic)|Classical music"
215,UCBf02qyKZ2ayUdyPTy7Kt6Q,"Red Java RS","Bem-vindo ao canal oficial da Red Java! 🎥💪 Aqui, você encontra tudo sobre o universo do CrossFit e fitness funcional: 🏋️‍♀️ Dicas de treinos para iniciantes e avançados 🧘‍♂️ Estratégias para melhorar mobilidade e flexibilidade 🍎 Orientações para uma vida saudável e equilibrada 💬 Depoimentos reais de alunos que transformaram suas vidas 🔥 Bastidores e eventos exclusivos da Red Java Nosso objetivo é inspirar, motivar e ajudar você a superar seus limites, seja dentro ou fora do box. Assista, aprenda e junte-se à nossa comunidade em constante evolução. 🔔 Inscreva-se agora e ative as notificações para não perder nenhum conteúdo! ",2025-01-03T14:08:26.279493Z,,,357,2,2,https://yt3.ggpht.com/tFa3Xqj1dNrKJ5T6v2udND8u6cQLoOkBBZ4RWovvNbYISRwxna0HG04pZhQQuf3l5sgOekiXDw=s800-c-k-c0x00ffffff-no-rj,,"Fitness|Lifestyle (parent topic)"
216,UC0koSvvS1qNfehodiE5rBmA,"Grupo veteranos do Java ","Caça legalizada de javali ",2016-07-26T11:20:18Z,,,311984,1100,26,https://yt3.ggpht.com/8L7NRKqUcQLVBq2o_M3NMO3EuQObkbNdObJOcLLStLuXVcHsFlPSW9JCJwVgGcXa85sBKsyCHgE=s800-c-k-c0x00ffffff-no-rj,,"Hobby|Lifestyle (parent topic)|Pets"
217,UC0ZHEn3GJzUA1lv3vj2ZSGA,"ICSE JAVA MADE EASY","ICSE JAVA MADE EASY Our Channel is here to help all the ICSE and ISC Students to learn, practice, test quickly and revise properly for getting good marks and the knowledge about the Computer Science and Computer Applications Subject. Kindly Like our videos, Subscribe our Youtube Channel and follow us.",2019-07-23T02:59:48Z,,IN,806,35,10,https://yt3.ggpht.com/ytc/AIdro_nsl6tT0LliL7mIMICteahBzVufWHjypr099an0TdMmUA=s800-c-k-c0x00ffffff-no-rj,"ICSE JAVA|Java Programming|Computer Applications","Lifestyle (parent topic)|Knowledge|Technology"
218,UCrW1Xt1hUVzIlgEHGJByxNg,"Lar dos Java",,2014-08-07T21:15:08Z,,,2753,20,6,https://yt3.ggpht.com/ytc/AIdro_nHlg_lNBOXgQ8LPssMsHsZgfIDJs1r_sCfeqkd-fMwrQ=s800-c-k-c0x00ffffff-no-rj,,"Action-adventure game|Action game|Gaming (parent topic)|Role-playing video game|Entertainment (parent topic)"
219,UCB0ZIOqjG2mX5CUO4YtJsSQ,"Java bike pró","Ciclistas ",2023-09-17T20:23:02.050099Z,,BR,6468,29,22,https://yt3.ggpht.com/Hfquu7oGuLmgvRVjnuE6cliaF5BW2qxjWCtIOh15TUJQURTzd8JSktHkpBZE7IjXXTKRuT9QCg=s800-c-k-c0x00ffffff-no-rj,618341,"Sports (parent topic)|Lifestyle (parent topic)|Vehicles"
220,UCML4bCcMt40K3RX6dsmBxCg,"Atlética Toca do Java",,2023-12-01T21:08:18.591304Z,,,627,32,1,https://yt3.ggpht.com/NsRtfgwg5-pC0Eu5mH6HRCUuMVhFqDZ2OfmNjGmwUPNYyJ66sqav0GchqW-3IZR58u1kqnn2cA=s800-c-k-c0x00ffffff-no-rj,,
221,UC5MuZ_rvBYh90K7tsNQ7EdA,"Java Original",,2017-07-11T23:26:26Z,,,13498,17,2,https://yt3.ggpht.com/ytc/AIdro_no98TagNYh_33O_YAFx_kJHq5WLhkYc3mMvZGZQjh74Q=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Technology"
222,UCrqgUFWN2ej4pKRkfPKNnZQ,"TC GAMES java","CANAL NOSTÁLGICO TRAZENDO VELHAS RECORDAÇÕES DA ERA DOS JOGOS JAVA! ENTÃO NÃO PERCA TEMPO E FAÇA PARTE DO NOSSO CANAL. SE INSCREVA ✅ ATIVA O SININHO 🔔 COMPARTILHA COM O AMIGO QUE TAMBÉM É FÃ DA ERA JAVA 📲 BY TC GAMES JAVA. ",2022-06-06T20:57:08.114926Z,,BR,11599,92,16,https://yt3.ggpht.com/x5Gh-I0mK2pCGxzp5wwiMvP2f2ExjKsAO83T5QdeLfhsPKnjtOs1SatQkYQ2OofatJpidv-IGZM=s800-c-k-c0x00ffffff-no-rj,"tc games java|jogos java para android|canal de jogos java|baixar jogos java","Action game|Gaming (parent topic)|Action-adventure game"
223,UCqOcHbfH9gZv08SBHrY8FMw,"Java Athelete","The sr. Java developer present hidden & challenging technical topic, Basic to Advance programming video with explanations on JAVA, Javascript & many other technologies with including database. Please to support our channel by hit the SUBCRIBE button. Jai Hind🙏 वंदे मातरम् ",2019-11-22T08:44:50.247022Z,,IN,340,53,17,https://yt3.ggpht.com/91o7rWddoF1MDbtKfbfIj5UyFjo9NUOMWTsNdFZQa1E0S6aJQfNAm6B08_jKJLEXOTooD4RTjiE=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
224,UC_juUSdb_4vYARX5uvpV2mA,"Play With Java","Play With Java, is dedicated to demystifying Java and making it accessible to everyone. Here's what you can expect: 📚 Comprehensive Tutorials: Dive deep into Java with our easy-to-follow tutorials. We break down complex concepts into bite-sized, understandable lessons suitable for all skill levels. 🚀 Hands-on Projects: Learn by doing! We'll work on exciting Java projects together, so you can see how Java can be used to create real-world applications and software. 💡 Tips and Tricks: Discover the secrets of efficient Java programming. Our tips and tricks will help you write cleaner, more elegant code and solve problems like a pro. 💬 Engage with a Community: Join a vibrant community of learners, ask questions, share your experiences, and collaborate on Java-related challenges. Learning is more fun when we do it together! 🌐 Stay Updated: Java is an ever-evolving language. We'll keep you informed about the latest updates, best practices, and emerging trends in the Java ecosystem. ",2017-12-10T13:22:57Z,,,2403,61,34,https://yt3.ggpht.com/D6edAZN0wmeaB4jXiBZuoYimUiq2WRfgkDTZnOk_fV5YMvm0IPVMFtjxoA2o27y89O3RddZ-jA=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
225,UCnw6FoRBn7Nk2ONusj-gi0g,Mr.Java🇧🇷,"Jogador de mine",2022-02-02T22:20:13.695307Z,,,14,13,2,https://yt3.ggpht.com/Cks91CB166VrK7NIan86fEtLo5tfiU-gZu35TyZogyGIZX3kREku9-3_mpcR428-Jbl5_LBnxw=s800-c-k-c0x00ffffff-no-rj,,"Role-playing video game|Gaming (parent topic)"
226,UCBz7_fnfldKMtCGP1bndTug,"J A V A - Topic",,2018-08-16T20:56:23Z,,,11979,21,32,https://yt3.ggpht.com/1RDqDiQdH_YFlmXVtKagVdlJpb66EwyTeCA6NPe5-N3S4WsiX9DjahjGGgDP0myhy5iJl4aubw=s800-c-k-c0x00ffffff-no-rj,,"Reggae|Pop music|Music (parent topic)|Electronic music|Hip hop music"
227,UCYoB-PYbJalbms6bMPe4-XQ,"Java 19","Braap, apaixonado por trilha motos bora acelerar",2012-11-13T18:20:20Z,,,4921,57,66,https://yt3.ggpht.com/Z-TnJSG52z2UQKcuhQd8uyffP3prw0YPxRCCjql5Z6qYA3k_kTh6223g62WFCPRn_-XlXXeDFA=s800-c-k-c0x00ffffff-no-rj,,"Sports (parent topic)|Motorsport|Lifestyle (parent topic)|Vehicles"
228,UCMRRjHd_CU30Z2ChPIDLt-A,"𝗞𝗮𝘁𝘀𝘂𝘂 𝗝𝗮𝘃𝗮","apenas vivendo.",2023-06-12T17:24:31.281832Z,,,237,47,1,https://yt3.ggpht.com/2r9P7-BsTFTBlvNAlq1_lTwCPQCIkIrfsI1n-m4Omn9Af5Zss5MjXGu_PFzndL7DLXSf2VL1=s800-c-k-c0x00ffffff-no-rj,,
229,UCGqZ9mVbyI4ERTnLi-XFYOQ,"Mateus Prasnieski - JAVA","Bem vindos (a) Tudo sobre moto e trilha ",2016-09-03T11:33:39Z,,,163067,571,39,https://yt3.ggpht.com/QV3FVEf51GKVvJ_j3LXBeAJmjTf82WYUL-21k_KNnBGmTb29TVUoBrKVjWrDtJvn0si0RDZRHlY=s800-c-k-c0x00ffffff-no-rj,,"Sports (parent topic)|Motorsport|Lifestyle (parent topic)|Vehicles"
230,UCQnklvSfvCVZeDDtIVRTCqA,"Júnior Java voz e violão",,2022-07-06T00:37:56.104234Z,,,1482,19,15,https://yt3.ggpht.com/BMb51fUQkZuIOnMIyl4pucKQzIL75QqjxK0qFF95lw9MCGV1GC8Lkc-OY7QomW9Ipl3FzwBXvUM=s800-c-k-c0x00ffffff-no-rj,,"Music of Latin America|Music (parent topic)|Pop music"
231,UCN04wNKUmqA_ncbSlORfaTA,"Java Interview Questions and Answers","We are concentrated only on Interview Questions and Answers",2021-10-24T13:37:56.961595Z,,,61375,593,12,https://yt3.ggpht.com/5XU2IEgGun8iHPEnGUntoDPXTnYYLcscrV-Q7z9swrnkKPIj29SVH0-IC5xXcQEYGdPUjMVuDA=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
232,UCQJk9NZCr1OL_dElMCOILqA,"Java programming E2E - classroom","My channel will help to learn end to end Java programming language.",2020-07-17T15:44:58.283678Z,,IN,2073,24,46,https://yt3.ggpht.com/ytc/AIdro_n2on8WOPERPQk3gj0TY_JyzMBvsd7nXOVuCXjduek=s800-c-k-c0x00ffffff-no-rj,"java|corejava|interface|oops|inheritance|abstraction|core java|java end to end|java e2e|java basics|java programming language|java abstract class","Lifestyle (parent topic)|Knowledge|Technology"
233,UCMh7DBGHxMXl24idHVv8HMg,"Ash Java","In my channel we are posting attractive java programs, HTML & CSS . So, don't miss to seeing my videos ",2024-07-17T02:44:29.253155Z,,IN,5977,72,36,https://yt3.ggpht.com/oAUKm1vF7L3HJKcKG4gCroYs9pJ__DcxtjJxrS0UeZlHlwC3qH5G0lYXvuMpSkzusx2U_QgbaQ=s800-c-k-c0x00ffffff-no-rj,"Ash Java Shorts|ash java shorts|Ash Java Shorts|Java programming language","Lifestyle (parent topic)|Knowledge|Gaming (parent topic)|Technology"
234,UCasiR5HLBVhPhNUAfKSAKgg,"pega do Java 36 java",,2020-12-24T16:04:31.961003Z,,,475,3,5,https://yt3.ggpht.com/ytc/AIdro_n0e4Y2269Y7ZR4pYZIn32nMvttSLVY6U6fRDyDfMANcQ=s800-c-k-c0x00ffffff-no-rj,,"Pets|Lifestyle (parent topic)"
235,UCe1dfvBt8_XDL3InkXNk9Ow,"Java Jonas PIMBA","Iae meninos e meninas blz? Eu me chamo Victor e esse é o meu canal ""Gamer"" sejam bem vindos e comentem o que quiser INSCREVA-SE PARA AJUDAR!",2017-07-07T17:51:09Z,,,147,8,3,https://yt3.ggpht.com/ytc/AIdro_lawXWsQuMj79fYh2U8pblXE4AK3r57eJT9gXzCjDFdIQ=s800-c-k-c0x00ffffff-no-rj,YouTuber|Gamer,
236,UCTmLFoT1koDV6PWVdWm5l7A,"Java - Topic",,2013-07-16T22:14:08Z,,,44250,4690,70,https://yt3.ggpht.com/NW1xOZtm9YaqIm5TkLjwOErqS6Jh6JuKOhlP8pi2BCZI1ig7H6JKxsQP58XaQwMCV2bAiMKDKQ=s800-c-k-c0x00ffffff-no-rj,,"Electronic music|Music (parent topic)|Pop music|Rock music"
237,UCSt9VzInHIULfhFt1rCoEsg,"Java Academy","Java Academy is a channel that helps you to learn java programming language from begining to advanced.You can also learn about some usefull java library by this channel.Subscribe & stay with us .",2014-11-14T15:01:48Z,,,9597,91,2,https://yt3.ggpht.com/ytc/AIdro_moQlvxJDWAGfXxnT_BELky1GTEegTdjaYBKI28-Iy6Cw=s800-c-k-c0x00ffffff-no-rj,Java|Academy,"Knowledge|Technology|Lifestyle (parent topic)"
238,UCZV3CdTNFbO0_C5NWrMh8tw,"Java Games BR","Este canal é feito para aqueles amantes nostálgicos de jogos java, aqueles joguinhos que você jogava no celular do seu pai ou mãe. Vamos reviver alguns jogos da época, venha conosco e apóie essa idéia.",2018-01-02T14:18:01Z,,,151,6,2,https://yt3.ggpht.com/ytc/AIdro_mNikdIoAyfcY91FvTcs9hUiScEPiA300o1A9MDpubvCQ=s800-c-k-c0x00ffffff-no-rj,,"Gaming (parent topic)"
239,UCKbI2-2G58tikTJTbcHBk2Q,"Marceloaparecido Java",,2014-06-09T10:37:13Z,,,814,6,3,https://yt3.ggpht.com/ytc/AIdro_kZauCJi5lG_KyefiZ8Q0JNdWAbp_Wwk0kH1Nh8s9o2jaQ=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)"
240,UC5O94enJ8d2afwIQECabVZA,"encantos da natureza e controle de java😃😃","Caça legalizada e armas legais!!",2022-01-26T22:16:59.76726Z,,,3826,112,17,https://yt3.ggpht.com/dnleKVzvV7xwEb3gsGCjZen-AOhpzXXKSo1aOMNFv0a3eoxknM1mPMG1978djK9fIer6lbxlrw=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Hobby"
241,UCuO1nayJOKJf_g0TUzVNJQw,"FERZIN JAVA","NICK DO MINE: FERZIN_JAVA META DE INSCRITOS 5 ✅️ 10❌️ 20❌️ 30❌️ 40❌️ 50❌️AJUDA AI MN :)",2025-11-08T15:53:07.686001Z,,,3132,6,6,https://yt3.ggpht.com/ytc/AIdro_nwfT50htsthWKbQG8XZyTVXCJKIY_cr3d_ec0f87HyoTEKTHQKJHAeBtG6dhmYybmTcg=s800-c-k-c0x00ffffff-no-rj,,"Role-playing video game|Gaming (parent topic)|Action-adventure game"
242,UCoCpNdv7bawocfP41EH_yXQ,"Java Programming by Pratibha Gupta",,2018-10-20T17:10:27Z,,,901,25,12,https://yt3.ggpht.com/ytc/AIdro_kAvKd4jGAA8AZuDFy1DiBHdlpB7Vst-pDLi4JrCIs=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge"
243,UCjMC5cpyevk0jJG3HBPhc6Q,"I CAN LEARN JAVA tutorial","The main purpose of this channel is to guide the basic concepts and fundamental of JAVA programming language, all the videos uploaded on this channel are very easy, well Explained and clarified content. Peoples who being afraid of such programming language can go directly through the videos and capture the full knowledge in a very easy manner. If you want to learn JAVA programming language and the basic concepts, this channel will help you to grow instantly and further you can also explain your thoughts to anyone about JAVA. NOTE:- ""Any task will be toughest for you, until you did not try it.""",2017-07-07T19:55:31Z,,IN,6344,98,14,https://yt3.ggpht.com/ytc/AIdro_lphb0vlEvalNq4S9m3w7mX66dqAuavMQHkErpx6rvKkA=s800-c-k-c0x00ffffff-no-rj,"java|tutorial|OOPs|object|oriented|programming|language|java code|java tutorials|java tutorial|java lessons|i can learn java tutorial|java concepts|java programmes|java for beginners|java videos|java tutorial videos|java lesson videos|object oriented programming language","Technology|Knowledge|Lifestyle (parent topic)"
244,UCJVtFoo3RQKRbt84VmAAZxw,"java tutorial for beginners","Java is a widely used technology.. This Java Tutorial course is aimed at complete beginners to the subject. For those who have no programming experience or those who have limited knowledge of Java. We get you up and running and will give you the skills you need to master the Java programming language.",2017-03-08T08:03:14Z,,IN,279,11,7,https://yt3.ggpht.com/ytc/AIdro_kHvXOgO2UUnOFF0iRRY5UE0XZ4Efgc8vcBzfCVceCwsw=s800-c-k-c0x00ffffff-no-rj,java|tutorial|for|beginners,"Technology|Knowledge|Lifestyle (parent topic)"
245,UCnszwaB-LY5tMcoQX35ZvzQ,"Java Tech","Hii!!! I am harini Joy here,, ✨✨✨✨✨✨✨ Hey, what's up coders, and welcome back to the channel! 👋 I'm so glad you decided to click on this video because today we're kicking off our brand new series. Java Programming for Beginners! Whether you're a complete coding newbie or just looking to add a powerful, industry-standard language to your skill set, this is the perfect place to start. We'll be breaking down all the core concepts, from variables to object-oriented magic, with clear, hands-on examples. Make sure you hit that subscribe button and ring the notification bell so you don't miss a single lesson! Let's get started! 💻 ",2025-12-07T08:39:06.153044Z,,,9,9,1,https://yt3.ggpht.com/9M2YvRN9kAgCddstk08it-8n4Ktdgpkhq8UJ58l5OC5rWoRpdjKTbJjzUSexeWJmWDHiNEqS=s800-c-k-c0x00ffffff-no-rj,,
246,UCh4Kc46i1D62oyimxg_FU_Q,"Ps1 E Java- Gameplays e Series","Bem-vindo ao canal Um canal de jogos java época de ouro Venha ver minhas novas séries e estreia até zerar ",2019-02-27T22:13:46Z,,,2980,27,43,https://yt3.ggpht.com/PtNeodIFltinmVMHQa57z3FBubPHhOrhz8LT9SYrlNqJbpTWFOasHq_v0F4JgXzu1jZUJ4o4Gw=s800-c-k-c0x00ffffff-no-rj,,"Puzzle video game|Role-playing video game|Gaming (parent topic)|Simulation video game"
247,UCtBNFAdtKzdTKJTUW50rX6A,"java´s clash",,2015-10-11T15:44:48Z,,BR,797,5,6,https://yt3.ggpht.com/ytc/AIdro_n5sU1fAk2hSd6zdodTtczQRj4UPqF4u49v5nUKkatTOw=s800-c-k-c0x00ffffff-no-rj,,
248,UCQQiS2y_akGykMunDf36xFw,"Java & Web Coding By Ritu","Hello Friends, Welcome to this channel .This channel is all about Java Program tutorials & web development tutorials HTML, CSS and Java Script, Tips and Tricks, Designs Principle and Programming videos in the Hindi Language. I hope you will learn something here. If u Like my videos Please Like and Subscribe my channel . ",2013-10-14T06:28:15Z,,IN,16775,275,93,https://yt3.ggpht.com/NDh6AbU9LlTKcpldVc94jQsJulyuKd9f0UhMtC2fAa-Gai1KsVlxK1XCXuP3TTuJMIEx5XM4=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Knowledge|Technology"
249,UCLvRdJJX5Ong_oKav0z4HCA,"Soft Java","This YouTube tutorial helps you to build your own custom java applications/software from scratch. Every videos of this series helps you to get familiar with java applications. And Provide you a deep concept about Class, Object, Swing/Awt, Collections, Interfaces and SQL Databases in Java Programming Language.",2021-01-23T12:14:47.358325Z,,IN,101,2,6,https://yt3.ggpht.com/ytc/AIdro_nnp8elQ4tCiSBafdOt5s2AylW_A13zwpEDUCp4i2djIQ=s800-c-k-c0x00ffffff-no-rj,"JAVA|JAVA DEVELOPMENT|JAVA TECNOLOGIES|JAVA CORE|JAVA ADVANCED|JAVA JDK|JAVA TUTORIALS|JAVA PROJECTS","Lifestyle (parent topic)|Technology|Knowledge"
250,UCtIbzEBqHWZtMAyUyjhtVkw,"JAVA TV FG","RAPAZIADA vocês podem me ajudar no YouTube 🤜🤛 00 TECNOLOGIA 01 INICIO 5.0 Y=500 INSCREVE ÉSTE CANAL 6.0 X= 1000 THUMB 7.0 V=2000 TEMPO 8.0 B=5000 USUÁRIOS 9.0 N=10.000 DURAÇÃO DE HORAS ASSISTIDO R=20.000 ESCRITOS T=30.000 ESCRITOS L=40.000 ESCRITOS K=50.000 ESCRITOS P=60.000 ESCRITOS M=70.000 ESCRITOS N=80.000 ESCRITOS C=90.000 ESCRITOS O=100.000 ESCRITOS W=500.000 ESCRITOS H=100.000.00 ESCRITOS VIDA BOA BOA NOITE BOA TARDE BOA VISTA BOM DIA ",2023-11-22T15:42:35.932489Z,,,12,0,2,https://yt3.ggpht.com/ytc/AIdro_lOLm-ghLUyNeR63dHQLSJT7oFA7-F0BvqAJOjYEsiDZh4OjaFpfbdHReaGhCF6aq9AXw=s800-c-k-c0x00ffffff-no-rj,,
251,UCsvECw_-v4FzvMHoEObMkfQ,"Na pegada do Java ",,2023-10-07T22:14:13.405934Z,,,48,0,2,https://yt3.ggpht.com/DI-oSVSvgoN7_8Ag97lht5OE3qQ-fP0Byg5eE4riBc8hqi-qcvS5YlFtx3FRaHcpL8O5GDCQPbA=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)"
252,UCG8RyduL68vAtRZDHNEXEjA,"Java Game Development (JavaGameDev)","Hello,my name is Guilherme,but you can call me Gui :-) I'm an Indie Game Developer from Brazil. For the past few years, I've been developing all kind of games: Puzzle,Sports,Platformer,RPG etc. I created this channel for that I can share all of my knowledge with you and for that you can learn how to create your own games from scratch! The programming language I use to develop my games and the one I'm going be teaching you is JAVA, and here is why: - Fast; - Easy to learn; - It is Multi-platform(You can run in all Operational Systems); - Huge community; - Always improving; I think that is all you should know :-) Ohh,I almost forgot Feel free to make any question and I will answer as fast as possible! Now enough talk and let's start =P",2015-04-28T16:36:31Z,,,143446,616,19,https://yt3.ggpht.com/ytc/AIdro_n7ANQkiOrXcrA_eMbXMmrHoXC08S5ItPJEjm0fS_S6BQ=s800-c-k-c0x00ffffff-no-rj,"java|game|beginner|learn|game programming|indie game","Technology|Puzzle video game|Gaming (parent topic)|Action game|Lifestyle (parent topic)|Knowledge"
253,UCb47ro1wP9ABBEK9iete9gw,"Equipe De Caça Java Uniao Goias-Go",,2017-04-08T00:22:11Z,,,252,11,2,https://yt3.ggpht.com/ytc/AIdro_m5Q6aGD1hnlHrfHibiFIjEiE5QHz4B26I6AUi4aPyyTA=s800-c-k-c0x00ffffff-no-rj,,"Lifestyle (parent topic)|Hobby"
254,UCqRl1TllirzL14iWA1YwQUg,"Canal mili e java","Oi pessoal esse canal e do meus cachorros,espero que gostem",2024-06-14T13:25:33.948964Z,,,3,0,3,https://yt3.ggpht.com/p8NaaEQGHnWWLC5NdjNUwEzR_VNj83iefATxfv-OKaRuOMSyYhPKQZnO56IfdEbqCzRkHo-frQ=s800-c-k-c0x00ffffff-no-rj,,"Pets|Lifestyle (parent topic)"
255,UC2TxAFIjbMuLWkh2XlaJ6Dw,"Java Lover 24-7",,2022-06-17T05:40:27.649162Z,,BD,8162,165,11,https://yt3.ggpht.com/g7NUSdqwxLsz-Vkm9BM-nGdkPTbuaK-TnipPIQr7-rzYDHHnGKDtjxiVnVu40hKCC-wg7iLoZLc=s800-c-k-c0x00ffffff-no-rj,"learn|java|programming|javafx|spring|database|core java|advance java|java swing|spring boot","Technology|Knowledge|Lifestyle (parent topic)"
256,UC5X2Wy3H7Hg3OiTHjs4Hl_g,"Do Zero Ao Java","Aprenda Java de forma prática e rápida! Aqui você encontra vídeos curtos e objetivos para aprender programação Java do zero até o nível profissional. Vamos direto ao ponto com exemplos práticos, dicas de mercado e boas práticas de programação. Se você quer aprender Java de forma fácil, em poucos minutos por dia, este é o canal certo para você! ",2020-11-20T22:45:45.183085Z,,,0,72,0,https://yt3.ggpht.com/ytc/AIdro_kLHIYGO7CBOIltxYsIBXD84TmxJVDifo2WDraHVSVnVw=s800-c-k-c0x00ffffff-no-rj,,
257,UC45OmLyQe6qlJlHiSjnT_Zw,"Joker Java",,2025-12-26T07:19:31.394072Z,,,665,3,2,https://yt3.ggpht.com/whySxnqQPFqqu-HOigmAZVC1pnxRoRrQXL2Hwk3hAqgzWr2jO5TKFOT7Kac7sT2lLNH_4voU=s800-c-k-c0x00ffffff-no-rj,,
258,UCK08hpBjolHVN--K_G905rw,"JAVA - Topic",,2024-09-21T08:52:20.166372Z,,,1257,3,5,https://yt3.ggpht.com/-0OTv2eXqyICpl4TSb1K3XEc6C54g9TJ0K65CPpeRDITpyF_9-IgyNHPy32akH5vObeChgKI3g=s800-c-k-c0x00ffffff-no-rj,,"Pop music|Music (parent topic)|Hip hop music"
259,UCxSwATyHF9JocRiRaYB9BTA,"Java - Topic",,2023-07-24T15:16:14.332336Z,,,364775,1750,46,https://yt3.ggpht.com/eFYb9FOYmArnsiCmwq7o80wMolEYvoG25afBLvo4qFlR7kXnoHKrhFw3_UUBSVKEK3d219yUpA=s800-c-k-c0x00ffffff-no-rj,,"Pop music|Music (parent topic)|Rock music|Electronic music|Hip hop music"
260,UCD_jYDeSIqlkWw2lv8mBWrw,"Java Nord","Hello Everyone! You wanna learn computer language and you have also interest to make a career in IT sector. This channel is good for you because?? Java Nord is providing all programming languages tutorial like as C Language C++ Language PHP Language Java Language Kotlin Language Full Stack web developer (PHP & Java) Android Developer Data Structure theory & Implementation Web Designing (User Interface) and also Frameworks spring, hibernate, struts & more etc. You will get all tutorials free free! Java Nord has 1000+ books regarding all programming languages. Join our telegram channel to take all books free free! AIM: I wanna make a YouTube community with all of you.",2020-04-11T09:23:53.197489Z,,IN,5745,305,85,https://yt3.ggpht.com/ytc/AIdro_lXhQN5_0U_ieRe4-OByyadcqolTEq7KTmLoO2Fb_y-w4Q=s800-c-k-c0x00ffffff-no-rj,"quicktech.cm|quicktechcm|Quick Tech|all programming language channel","Lifestyle (parent topic)|Knowledge|Technology"
261,UCrVFDb2rVFGqpBA2EAx3BoQ,"The JAVA Geek","Hello! This channel is for people(especially students) who face difficulty in learning the JAVA programming language. I will explain you the basics of java with simple programming interface. For practicing Java programs you will need a IDE(or java.exe). The various IDEs are like BlueJ, Eclipse, and of course Microsoft Visual Studio and Visual Studio Code. I am providing you the link of the IDEs here(only Windows 64 bit). BlueJ: http://www.bluej.org/download/files/BlueJ-windows-422.msi Eclipse: https://www.eclipse.org/downloads/download.php?file=/oomph/epp/2020-03/R/eclipse-inst-win64.exe Microsoft Visual Studio: https://visualstudio.microsoft.com/thank-you-downloading-visual-studio/?sku=Community&rel=16 Also providing u with Java JDK: https://www.oracle.com/java/technologies/javase-jdk14-downloads.html",2020-05-07T12:48:59.199523Z,,IN,270,3,2,https://yt3.ggpht.com/ytc/AIdro_kJ11G-0lf4-AfoWKxpmdbYIkXPSlH2yW5TRMJT-_UMMw=s800-c-k-c0x00ffffff-no-rj,,"Technology|Lifestyle (parent topic)"
262,UCFA-e1YF9zrjMwEVGQmclYQ,"Equipe Java na brasa",,2024-03-31T00:43:16.536019Z,,,213,9,1,https://yt3.ggpht.com/kKLNl_3-e_zZviDO5pksiBE23cUd2ojbgt2o2Ye-cSpvIroQE6KFWD9avjlzcB_QFNIOLQ1pCg=s800-c-k-c0x00ffffff-no-rj,,
263,UCNHyRCws_PGMPOLVuSrNv-g,Java-World,"Java is a widely-used programming language known for its versatility, portability, and reliability. It has been a popular choice among developers for over two decades, with millions of Java applications in use today. Java is a multi-platform, object-oriented, and network-centric language that can be used as a platform in itself. It is fast, secure, and reliable, making it suitable for coding web applications, mobile apps, enterprise software, big data applications, and server-side technologies. Java's ability to run on multiple platforms without recompilation, its modular and reusable code, and its built-in security features contribute to its widespread adoption and success. ",2023-10-22T13:20:21.394056Z,,,34,5,2,https://yt3.ggpht.com/Q3sP5-cnfOT4z_53u5R-pv8y8Rk9QuH5tMB8nsLW_bKuWQ5STebVuAOw1AkKlaUYJWVdIYGa=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
264,UCwKs0vOb8NafBilEPgU0Ckg,"java ops","Hey guys, welcome to this new channel - Java Ops. Here we will help you in finding your right concepts, teach basics, soft skills and will also help you learn to code. Our main aim to create this channel is to provide you all a self learning environment for different programming languages. We will designed each programming language tutorial in such a way that you can learn them by yourself. Our ultimate achievement will be students welfare and capable them so that they could learn programming easily and that too completely free of cost. Believe me, We have made all my efforts to make whole tutorial as easy as possible. We will provide a quick and to the point vedio along with resources of anything and everything we teach. we will provide source code(if any) in the description of every video. Quality programming videos in Hindi :) //JAVA OPS; //Hello World; //Lets Begin; //Lets Code; Please Like, Comments, Share & Subscribe !! Email: av.javaops@gmail.com ",2023-05-12T05:21:30.810289Z,,,3587,35,16,https://yt3.ggpht.com/ry-G76nd09Egv6sZ0thXPxnROloA5fv1YsJo9-tqFZaHNBE6z8gH301Ffm2thxavoARF6pMdJYQ=s800-c-k-c0x00ffffff-no-rj,,"Technology|Knowledge|Lifestyle (parent topic)"
